Date_time,used_price,graded_price,prod_name,set_name
2025-07-01 06:00:00,2842,3600,Drowzee_#210,pokemon-scarlet-&-violet
2025-08-01 06:00:00,3217,4100,Drowzee_#210,pokemon-scarlet-&-violet
2025-09-01 06:00:00,3388,4367,Drowzee_#210,pokemon-scarlet-&-violet
2025-10-01 06:00:00,3200,5360,Drowzee_#210,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2990,5092,Drowzee_#210,pokemon-scarlet-&-violet
2023-03-01 07:00:00,999,0,Riolu_#215,pokemon-scarlet-&-violet
2023-04-01 06:00:00,683,1896,Riolu_#215,pokemon-scarlet-&-violet
2023-05-01 06:00:00,825,2500,Riolu_#215,pokemon-scarlet-&-violet
2023-06-01 06:00:00,893,1874,Riolu_#215,pokemon-scarlet-&-violet
2023-07-01 06:00:00,875,2258,Riolu_#215,pokemon-scarlet-&-violet
2023-08-01 06:00:00,797,2083,Riolu_#215,pokemon-scarlet-&-violet
2023-09-01 06:00:00,764,1950,Riolu_#215,pokemon-scarlet-&-violet
2023-10-01 06:00:00,558,1874,Riolu_#215,pokemon-scarlet-&-violet
2023-11-01 06:00:00,600,1718,Riolu_#215,pokemon-scarlet-&-violet
2023-12-01 07:00:00,700,1475,Riolu_#215,pokemon-scarlet-&-violet
2024-01-01 07:00:00,811,1641,Riolu_#215,pokemon-scarlet-&-violet
2024-02-01 07:00:00,661,1866,Riolu_#215,pokemon-scarlet-&-violet
2024-03-01 07:00:00,685,1958,Riolu_#215,pokemon-scarlet-&-violet
2024-04-01 06:00:00,630,1655,Riolu_#215,pokemon-scarlet-&-violet
2024-05-01 06:00:00,700,1715,Riolu_#215,pokemon-scarlet-&-violet
2024-06-01 06:00:00,724,1836,Riolu_#215,pokemon-scarlet-&-violet
2024-07-01 06:00:00,900,1962,Riolu_#215,pokemon-scarlet-&-violet
2024-08-01 06:00:00,907,1800,Riolu_#215,pokemon-scarlet-&-violet
2024-09-01 06:00:00,1000,1550,Riolu_#215,pokemon-scarlet-&-violet
2024-10-01 06:00:00,824,1525,Riolu_#215,pokemon-scarlet-&-violet
2024-11-01 06:00:00,1025,2319,Riolu_#215,pokemon-scarlet-&-violet
2024-12-01 07:00:00,1396,2735,Riolu_#215,pokemon-scarlet-&-violet
2025-01-01 07:00:00,2400,2995,Riolu_#215,pokemon-scarlet-&-violet
2025-02-01 07:00:00,2488,3690,Riolu_#215,pokemon-scarlet-&-violet
2025-03-01 07:00:00,2600,4200,Riolu_#215,pokemon-scarlet-&-violet
2025-04-01 06:00:00,2499,3100,Riolu_#215,pokemon-scarlet-&-violet
2025-05-01 06:00:00,2123,2751,Riolu_#215,pokemon-scarlet-&-violet
2025-06-01 06:00:00,1850,2751,Riolu_#215,pokemon-scarlet-&-violet
2025-07-01 06:00:00,2074,2421,Riolu_#215,pokemon-scarlet-&-violet
2025-08-01 06:00:00,2250,3000,Riolu_#215,pokemon-scarlet-&-violet
2025-09-01 06:00:00,2225,3500,Riolu_#215,pokemon-scarlet-&-violet
2025-10-01 06:00:00,2475,4378,Riolu_#215,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2293,4589,Riolu_#215,pokemon-scarlet-&-violet
2023-03-01 07:00:00,10401,0,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-04-01 06:00:00,4180,6619,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-05-01 06:00:00,3500,5947,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-06-01 06:00:00,2450,3200,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-07-01 06:00:00,1900,3409,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-08-01 06:00:00,1900,2931,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-09-01 06:00:00,1799,2425,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-10-01 06:00:00,1697,2500,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-11-01 06:00:00,1714,1951,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-12-01 07:00:00,1999,2025,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-01-01 07:00:00,1902,1723,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-02-01 07:00:00,1703,1857,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-03-01 07:00:00,1500,1650,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-04-01 06:00:00,1455,1725,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-05-01 06:00:00,1697,1528,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-06-01 06:00:00,2000,2500,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-07-01 06:00:00,1663,2000,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-08-01 06:00:00,1698,2141,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-09-01 06:00:00,1650,2069,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-10-01 06:00:00,1687,2363,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-11-01 06:00:00,1466,2102,Miraidon_ex_#244,pokemon-scarlet-&-violet
2024-12-01 07:00:00,1717,2145,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-01-01 07:00:00,2089,2375,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-02-01 07:00:00,2186,3000,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-03-01 07:00:00,2103,3000,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-04-01 06:00:00,1999,2999,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-05-01 06:00:00,1999,2350,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-06-01 06:00:00,1800,2425,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-07-01 06:00:00,2050,2173,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-08-01 06:00:00,2000,2325,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-09-01 06:00:00,2361,3045,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-10-01 06:00:00,2125,3100,Miraidon_ex_#244,pokemon-scarlet-&-violet
2025-11-01 06:00:00,2268,3100,Miraidon_ex_#244,pokemon-scarlet-&-violet
2023-03-01 07:00:00,20549,27300,Miriam_#251,pokemon-scarlet-&-violet
2023-04-01 06:00:00,7053,12373,Miriam_#251,pokemon-scarlet-&-violet
2023-05-01 06:00:00,6300,9300,Miriam_#251,pokemon-scarlet-&-violet
2023-06-01 06:00:00,5551,7550,Miriam_#251,pokemon-scarlet-&-violet
2023-07-01 06:00:00,4809,7170,Miriam_#251,pokemon-scarlet-&-violet
2023-08-01 06:00:00,4265,5414,Miriam_#251,pokemon-scarlet-&-violet
2023-09-01 06:00:00,3900,4889,Miriam_#251,pokemon-scarlet-&-violet
2023-10-01 06:00:00,3084,3789,Miriam_#251,pokemon-scarlet-&-violet
2023-11-01 06:00:00,2928,3359,Miriam_#251,pokemon-scarlet-&-violet
2023-12-01 07:00:00,2418,3858,Miriam_#251,pokemon-scarlet-&-violet
2024-01-01 07:00:00,2600,3328,Miriam_#251,pokemon-scarlet-&-violet
2024-02-01 07:00:00,2700,2849,Miriam_#251,pokemon-scarlet-&-violet
2024-03-01 07:00:00,2550,3260,Miriam_#251,pokemon-scarlet-&-violet
2024-04-01 06:00:00,2561,2851,Miriam_#251,pokemon-scarlet-&-violet
2024-05-01 06:00:00,2972,3679,Miriam_#251,pokemon-scarlet-&-violet
2024-06-01 06:00:00,3000,3661,Miriam_#251,pokemon-scarlet-&-violet
2024-07-01 06:00:00,2324,3101,Miriam_#251,pokemon-scarlet-&-violet
2024-08-01 06:00:00,2275,2976,Miriam_#251,pokemon-scarlet-&-violet
2024-09-01 06:00:00,2402,2730,Miriam_#251,pokemon-scarlet-&-violet
2024-10-01 06:00:00,1999,3027,Miriam_#251,pokemon-scarlet-&-violet
2024-11-01 06:00:00,1872,2747,Miriam_#251,pokemon-scarlet-&-violet
2024-12-01 07:00:00,2785,2962,Miriam_#251,pokemon-scarlet-&-violet
