,Date_time,used_price,graded_price,prod_name,set_name,artist,is_popular_pokemon
0,1/1/2021 7:00,11.01,0.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
1,2/1/2021 7:00,9.43,81.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
2,3/1/2021 7:00,12.39,92.6,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
3,4/1/2021 6:00,12.25,159.07,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
4,5/1/2021 6:00,4.99,158.75,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
5,6/1/2021 6:00,7.13,158.75,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
6,7/1/2021 6:00,6.0,103.75,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
7,8/1/2021 6:00,4.36,90.63,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
8,9/1/2021 6:00,4.75,70.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
9,10/1/2021 6:00,5.4,47.4,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
10,11/1/2021 6:00,6.0,40.13,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
11,12/1/2021 7:00,5.5,49.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
12,1/1/2022 7:00,4.09,46.5,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
13,2/1/2022 7:00,5.51,36.56,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
14,3/1/2022 7:00,5.85,30.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
15,4/1/2022 6:00,6.79,29.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
16,5/1/2022 6:00,5.0,26.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
17,6/1/2022 6:00,4.99,24.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
18,7/1/2022 6:00,5.18,23.08,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
19,8/1/2022 6:00,4.37,24.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
20,9/1/2022 6:00,5.73,24.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
21,10/1/2022 6:00,6.24,24.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
22,11/1/2022 6:00,4.97,21.7,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
23,12/1/2022 7:00,5.45,25.63,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
24,1/1/2023 7:00,7.1,22.58,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
25,2/1/2023 7:00,5.25,21.93,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
26,3/1/2023 7:00,6.2,25.77,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
27,4/1/2023 6:00,6.59,23.61,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
28,5/1/2023 6:00,4.72,22.73,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
29,6/1/2023 6:00,5.89,17.15,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
30,7/1/2023 6:00,5.0,19.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
31,8/1/2023 6:00,5.38,20.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
32,9/1/2023 6:00,4.62,19.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
33,10/1/2023 6:00,3.27,17.76,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
34,11/1/2023 6:00,4.8,18.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
35,12/1/2023 7:00,5.85,23.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
36,1/1/2024 7:00,5.99,21.75,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
37,2/1/2024 7:00,5.22,20.14,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
38,3/1/2024 7:00,4.5,18.97,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
39,4/1/2024 6:00,3.58,19.69,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
40,5/1/2024 6:00,6.75,16.01,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
41,6/1/2024 6:00,6.59,20.31,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
42,7/1/2024 6:00,5.5,21.57,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
43,8/1/2024 6:00,6.16,24.08,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
44,9/1/2024 6:00,6.38,24.99,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
45,10/1/2024 6:00,5.56,20.96,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
46,11/1/2024 6:00,6.29,20.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
47,12/1/2024 7:00,7.32,20.52,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
48,1/1/2025 7:00,7.82,28.13,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
49,2/1/2025 7:00,8.58,28.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
50,3/1/2025 7:00,8.3,25.97,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
51,4/1/2025 6:00,9.78,25.51,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
52,5/1/2025 6:00,10.68,24.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
53,6/1/2025 6:00,9.74,29.31,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
54,7/1/2025 6:00,10.0,28.08,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
55,8/1/2025 6:00,9.86,30.49,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
56,9/1/2025 6:00,9.75,35.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
57,10/1/2025 6:00,12.25,34.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
58,11/1/2025 6:00,13.6,34.0,Umbreon_GX_#80,pokemon-sun-&-moon,NR,True
59,8/1/2021 6:00,39.07,0.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
60,9/1/2021 6:00,27.0,70.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
61,10/1/2021 6:00,22.66,69.99,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
62,11/1/2021 6:00,30.11,59.8,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
63,12/1/2021 7:00,24.94,73.89,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
64,1/1/2022 7:00,25.0,64.2,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
65,2/1/2022 7:00,29.99,78.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
66,3/1/2022 7:00,28.89,57.96,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
67,4/1/2022 6:00,29.24,52.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
68,5/1/2022 6:00,29.95,60.5,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
69,6/1/2022 6:00,30.0,56.9,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
70,7/1/2022 6:00,26.25,53.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
71,8/1/2022 6:00,25.0,49.99,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
72,9/1/2022 6:00,29.69,54.74,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
73,10/1/2022 6:00,28.79,49.99,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
74,11/1/2022 6:00,26.0,45.47,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
75,12/1/2022 7:00,27.01,44.07,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
76,1/1/2023 7:00,26.52,45.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
77,2/1/2023 7:00,35.42,49.95,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
78,3/1/2023 7:00,28.11,51.4,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
79,4/1/2023 6:00,25.84,47.53,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
80,5/1/2023 6:00,27.25,46.66,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
81,6/1/2023 6:00,29.49,47.95,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
82,7/1/2023 6:00,32.0,52.5,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
83,8/1/2023 6:00,25.0,48.43,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
84,9/1/2023 6:00,29.43,50.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
85,10/1/2023 6:00,25.15,51.98,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
86,11/1/2023 6:00,23.99,51.59,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
87,12/1/2023 7:00,24.31,49.99,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
88,1/1/2024 7:00,26.63,46.12,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
89,2/1/2024 7:00,27.99,43.45,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
90,3/1/2024 7:00,30.87,42.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
91,4/1/2024 6:00,32.0,41.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
92,5/1/2024 6:00,42.0,48.59,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
93,6/1/2024 6:00,29.08,57.44,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
94,7/1/2024 6:00,42.0,58.96,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
95,8/1/2024 6:00,32.96,64.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
96,9/1/2024 6:00,31.47,51.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
97,10/1/2024 6:00,32.34,52.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
98,11/1/2024 6:00,32.92,55.19,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
99,12/1/2024 7:00,35.0,54.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
100,1/1/2025 7:00,41.15,59.34,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
101,2/1/2025 7:00,43.0,66.77,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
102,3/1/2025 7:00,40.5,75.5,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
103,4/1/2025 6:00,49.32,77.85,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
104,5/1/2025 6:00,52.06,84.5,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
105,6/1/2025 6:00,59.57,80.82,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
106,7/1/2025 6:00,50.5,80.0,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
107,8/1/2025 6:00,55.5,79.21,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
108,9/1/2025 6:00,71.63,108.53,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
109,10/1/2025 6:00,57.77,113.25,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
110,11/1/2025 6:00,68.58,122.39,Umbreon_GX_#154,pokemon-sun-&-moon,NR,True
111,7/1/2021 6:00,12.5,0.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
112,8/1/2021 6:00,13.3,50.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
113,9/1/2021 6:00,10.35,61.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
114,10/1/2021 6:00,8.65,49.99,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
115,11/1/2021 6:00,8.75,45.5,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
116,12/1/2021 7:00,10.0,45.5,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
117,1/1/2022 7:00,10.97,45.5,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
118,2/1/2022 7:00,14.5,38.14,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
119,3/1/2022 7:00,12.23,32.99,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
120,4/1/2022 6:00,13.99,37.77,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
121,5/1/2022 6:00,10.76,41.97,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
122,6/1/2022 6:00,10.5,38.82,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
123,7/1/2022 6:00,12.83,32.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
124,8/1/2022 6:00,11.97,28.59,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
125,9/1/2022 6:00,11.64,25.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
126,10/1/2022 6:00,13.75,31.43,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
127,11/1/2022 6:00,16.25,34.65,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
128,12/1/2022 7:00,12.88,39.57,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
129,1/1/2023 7:00,13.82,31.61,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
130,2/1/2023 7:00,10.95,31.87,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
131,3/1/2023 7:00,12.44,28.5,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
132,4/1/2023 6:00,13.07,27.57,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
133,5/1/2023 6:00,13.22,29.14,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
134,6/1/2023 6:00,14.5,29.99,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
135,7/1/2023 6:00,13.42,29.99,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
136,8/1/2023 6:00,15.88,29.74,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
137,9/1/2023 6:00,14.0,29.78,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
138,10/1/2023 6:00,10.9,29.99,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
139,11/1/2023 6:00,8.51,25.93,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
140,12/1/2023 7:00,13.25,32.72,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
141,1/1/2024 7:00,11.4,29.81,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
142,2/1/2024 7:00,10.76,28.66,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
143,3/1/2024 7:00,12.88,26.69,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
144,4/1/2024 6:00,15.11,28.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
145,5/1/2024 6:00,18.19,29.86,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
146,6/1/2024 6:00,15.87,31.31,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
147,7/1/2024 6:00,16.59,29.04,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
148,8/1/2024 6:00,12.19,26.75,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
149,9/1/2024 6:00,12.55,30.04,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
150,10/1/2024 6:00,16.98,30.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
151,11/1/2024 6:00,16.02,28.97,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
152,12/1/2024 7:00,15.86,26.95,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
153,1/1/2025 7:00,23.85,44.95,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
154,2/1/2025 7:00,22.8,44.61,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
155,3/1/2025 7:00,25.03,49.25,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
156,4/1/2025 6:00,40.4,57.38,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
157,5/1/2025 6:00,35.0,61.97,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
158,6/1/2025 6:00,41.32,55.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
159,7/1/2025 6:00,34.07,52.5,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
160,8/1/2025 6:00,39.09,53.5,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
161,9/1/2025 6:00,36.91,59.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
162,10/1/2025 6:00,39.25,69.0,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
163,11/1/2025 6:00,40.0,67.87,Umbreon_GX_#142,pokemon-sun-&-moon,NR,True
164,1/1/2021 7:00,31.41,0.0,Lillie_#147,pokemon-sun-&-moon,NR,False
165,2/1/2021 7:00,40.0,0.0,Lillie_#147,pokemon-sun-&-moon,NR,False
166,3/1/2021 7:00,45.52,0.0,Lillie_#147,pokemon-sun-&-moon,NR,False
167,4/1/2021 6:00,40.0,125.88,Lillie_#147,pokemon-sun-&-moon,NR,False
168,5/1/2021 6:00,34.99,104.88,Lillie_#147,pokemon-sun-&-moon,NR,False
169,6/1/2021 6:00,32.0,96.0,Lillie_#147,pokemon-sun-&-moon,NR,False
170,7/1/2021 6:00,30.75,120.0,Lillie_#147,pokemon-sun-&-moon,NR,False
171,8/1/2021 6:00,32.0,111.84,Lillie_#147,pokemon-sun-&-moon,NR,False
172,9/1/2021 6:00,30.0,104.91,Lillie_#147,pokemon-sun-&-moon,NR,False
173,10/1/2021 6:00,24.75,98.67,Lillie_#147,pokemon-sun-&-moon,NR,False
174,11/1/2021 6:00,22.75,105.0,Lillie_#147,pokemon-sun-&-moon,NR,False
175,12/1/2021 7:00,20.55,105.0,Lillie_#147,pokemon-sun-&-moon,NR,False
176,1/1/2022 7:00,23.6,89.0,Lillie_#147,pokemon-sun-&-moon,NR,False
177,2/1/2022 7:00,22.36,89.0,Lillie_#147,pokemon-sun-&-moon,NR,False
178,3/1/2022 7:00,17.93,77.0,Lillie_#147,pokemon-sun-&-moon,NR,False
179,4/1/2022 6:00,27.32,66.0,Lillie_#147,pokemon-sun-&-moon,NR,False
180,5/1/2022 6:00,23.0,60.0,Lillie_#147,pokemon-sun-&-moon,NR,False
181,6/1/2022 6:00,13.5,53.55,Lillie_#147,pokemon-sun-&-moon,NR,False
182,7/1/2022 6:00,18.0,50.0,Lillie_#147,pokemon-sun-&-moon,NR,False
183,8/1/2022 6:00,20.69,46.08,Lillie_#147,pokemon-sun-&-moon,NR,False
184,9/1/2022 6:00,21.54,50.0,Lillie_#147,pokemon-sun-&-moon,NR,False
185,10/1/2022 6:00,23.99,65.0,Lillie_#147,pokemon-sun-&-moon,NR,False
186,11/1/2022 6:00,31.96,69.44,Lillie_#147,pokemon-sun-&-moon,NR,False
187,12/1/2022 7:00,32.34,62.69,Lillie_#147,pokemon-sun-&-moon,NR,False
188,1/1/2023 7:00,30.14,63.51,Lillie_#147,pokemon-sun-&-moon,NR,False
189,2/1/2023 7:00,40.0,67.5,Lillie_#147,pokemon-sun-&-moon,NR,False
190,3/1/2023 7:00,37.5,77.0,Lillie_#147,pokemon-sun-&-moon,NR,False
191,4/1/2023 6:00,44.99,79.5,Lillie_#147,pokemon-sun-&-moon,NR,False
192,5/1/2023 6:00,51.0,151.66,Lillie_#147,pokemon-sun-&-moon,NR,False
193,6/1/2023 6:00,95.63,202.5,Lillie_#147,pokemon-sun-&-moon,NR,False
194,7/1/2023 6:00,85.28,161.7,Lillie_#147,pokemon-sun-&-moon,NR,False
195,8/1/2023 6:00,78.5,141.0,Lillie_#147,pokemon-sun-&-moon,NR,False
196,9/1/2023 6:00,66.0,111.12,Lillie_#147,pokemon-sun-&-moon,NR,False
197,10/1/2023 6:00,53.5,91.98,Lillie_#147,pokemon-sun-&-moon,NR,False
198,11/1/2023 6:00,48.0,69.5,Lillie_#147,pokemon-sun-&-moon,NR,False
199,12/1/2023 7:00,50.93,80.38,Lillie_#147,pokemon-sun-&-moon,NR,False
200,1/1/2024 7:00,47.62,67.5,Lillie_#147,pokemon-sun-&-moon,NR,False
201,2/1/2024 7:00,44.98,67.0,Lillie_#147,pokemon-sun-&-moon,NR,False
202,3/1/2024 7:00,39.0,66.58,Lillie_#147,pokemon-sun-&-moon,NR,False
203,4/1/2024 6:00,44.99,64.28,Lillie_#147,pokemon-sun-&-moon,NR,False
204,5/1/2024 6:00,42.99,68.01,Lillie_#147,pokemon-sun-&-moon,NR,False
205,6/1/2024 6:00,36.0,64.04,Lillie_#147,pokemon-sun-&-moon,NR,False
206,7/1/2024 6:00,31.95,62.5,Lillie_#147,pokemon-sun-&-moon,NR,False
207,8/1/2024 6:00,30.5,65.78,Lillie_#147,pokemon-sun-&-moon,NR,False
208,9/1/2024 6:00,30.95,67.58,Lillie_#147,pokemon-sun-&-moon,NR,False
209,10/1/2024 6:00,32.5,63.99,Lillie_#147,pokemon-sun-&-moon,NR,False
210,11/1/2024 6:00,40.5,62.74,Lillie_#147,pokemon-sun-&-moon,NR,False
211,12/1/2024 7:00,36.94,69.99,Lillie_#147,pokemon-sun-&-moon,NR,False
212,1/1/2025 7:00,39.99,63.39,Lillie_#147,pokemon-sun-&-moon,NR,False
213,2/1/2025 7:00,49.14,70.12,Lillie_#147,pokemon-sun-&-moon,NR,False
214,3/1/2025 7:00,44.25,79.99,Lillie_#147,pokemon-sun-&-moon,NR,False
215,4/1/2025 6:00,57.5,90.37,Lillie_#147,pokemon-sun-&-moon,NR,False
216,5/1/2025 6:00,58.26,80.5,Lillie_#147,pokemon-sun-&-moon,NR,False
217,6/1/2025 6:00,53.55,92.39,Lillie_#147,pokemon-sun-&-moon,NR,False
218,7/1/2025 6:00,57.2,86.15,Lillie_#147,pokemon-sun-&-moon,NR,False
219,8/1/2025 6:00,54.99,70.16,Lillie_#147,pokemon-sun-&-moon,NR,False
220,9/1/2025 6:00,47.0,80.0,Lillie_#147,pokemon-sun-&-moon,NR,False
221,10/1/2025 6:00,45.0,82.18,Lillie_#147,pokemon-sun-&-moon,NR,False
222,11/1/2025 6:00,45.5,85.0,Lillie_#147,pokemon-sun-&-moon,NR,False
223,1/1/2021 7:00,9.44,40.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
224,2/1/2021 7:00,10.11,89.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
225,3/1/2021 7:00,12.19,75.92,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
226,4/1/2021 6:00,8.69,73.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
227,5/1/2021 6:00,4.82,70.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
228,6/1/2021 6:00,3.08,70.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
229,7/1/2021 6:00,3.52,55.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
230,8/1/2021 6:00,3.5,54.93,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
231,9/1/2021 6:00,1.47,54.61,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
232,10/1/2021 6:00,2.86,47.79,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
233,11/1/2021 6:00,4.55,42.79,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
234,12/1/2021 7:00,2.73,25.49,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
235,1/1/2022 7:00,4.36,24.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
236,2/1/2022 7:00,3.51,24.74,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
237,3/1/2022 7:00,3.44,24.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
238,4/1/2022 6:00,3.07,25.09,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
239,5/1/2022 6:00,3.95,25.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
240,6/1/2022 6:00,2.25,16.75,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
241,7/1/2022 6:00,2.99,18.25,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
242,8/1/2022 6:00,2.35,16.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
243,9/1/2022 6:00,2.96,16.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
244,10/1/2022 6:00,3.12,18.1,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
245,11/1/2022 6:00,3.56,17.1,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
246,12/1/2022 7:00,4.85,16.7,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
247,1/1/2023 7:00,3.53,15.52,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
248,2/1/2023 7:00,3.99,15.52,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
249,3/1/2023 7:00,2.44,17.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
250,4/1/2023 6:00,3.65,15.26,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
251,5/1/2023 6:00,3.91,14.73,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
252,6/1/2023 6:00,3.19,16.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
253,7/1/2023 6:00,3.3,16.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
254,8/1/2023 6:00,3.7,15.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
255,9/1/2023 6:00,3.28,15.93,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
256,10/1/2023 6:00,2.76,18.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
257,11/1/2023 6:00,2.85,22.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
258,12/1/2023 7:00,3.74,22.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
259,1/1/2024 7:00,5.04,22.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
260,2/1/2024 7:00,2.86,22.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
261,3/1/2024 7:00,2.86,20.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
262,4/1/2024 6:00,3.38,21.0,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
263,5/1/2024 6:00,2.99,17.83,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
264,6/1/2024 6:00,2.99,17.74,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
265,7/1/2024 6:00,3.14,22.05,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
266,8/1/2024 6:00,3.0,19.99,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
267,9/1/2024 6:00,3.16,18.67,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
268,10/1/2024 6:00,3.35,15.35,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
269,11/1/2024 6:00,3.86,15.35,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
270,12/1/2024 7:00,3.76,16.18,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
271,1/1/2025 7:00,4.7,15.8,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
272,2/1/2025 7:00,4.32,15.73,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
273,3/1/2025 7:00,4.22,17.3,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
274,4/1/2025 6:00,4.5,17.85,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
275,5/1/2025 6:00,5.03,20.5,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
276,6/1/2025 6:00,5.99,18.26,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
277,7/1/2025 6:00,4.99,23.18,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
278,8/1/2025 6:00,6.59,21.11,Espeon_GX_#61,pokemon-sun-&-moon,NR,True
